8.736126418423505974e-80,9.714542413821939879e-03,1.790375553058062147e-02,0.000000000000000000e+00,2.892169084931246977e-161,6.043823879826664169e-197,6.126855168785054484e-02,7.764689497616088232e-02,1.074946856665745382e-01,2.087816003679699903e-215,3.626811815592247568e-03,4.814793277332977318e-280,7.650740863781531342e-02,8.940538424903697601e-02,3.706444068248099102e-264,2.237479352043574964e-03,1.413839955443703207e-195,2.619438487016865387e-47,0.000000000000000000e+00,1.558395845250178396e-73,5.949271561673315223e-02,4.647757157693637592e-02,1.868435297776280812e-01,0.000000000000000000e+00,1.391536964120443920e-01,4.030866800554144813e-02,0.000000000000000000e+00,2.701884228163901544e-02,1.316616671935178125e-02,4.000668914503852786e-02,0.000000000000000000e+00,1.726606135610462851e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.806555604933473522e-240,3.642399377855784579e-03,7.000089949232220285e-280,0.000000000000000000e+00,1.470348170096612457e-02,2.025669147949110831e-322,1.538111576466225268e-02,2.581182013647084674e-118,1.148869843570600111e-02,2.810566150083490239e-269,8.164408695823716089e-03,7.397245657103556672e-03,4.724822953330273800e-02,7.338461698165090960e-03,9.502747897843291658e-02,6.127766966137788984e-02,3.239466724976665379e-02,1.141784283556073337e-01,5.508577187057653056e-274,5.738877428857618729e-02,5.088291943129466532e-02,2.396402279181261349e-02,3.483850970669155611e-02,5.847609786701365997e-02,8.116388314524912440e-02,3.920541413509992523e-02,2.940795330574507566e-02,0.000000000000000000e+00,4.071614053027795138e-02,6.659366536778553447e-02,5.520907965511735738e-02,3.288711540182167464e-02,1.102413926474442828e-02,1.812426832313569831e-167,2.444446300064860845e-260
5.548281536234087543e-07,4.502725080857018086e-02,2.419691373130675876e-48,1.139751767125835036e-02,3.799684094746176403e-03,1.450469871231373485e-74,2.379364181193962396e-02,9.911161664085695044e-02,2.280595322626005061e-01,3.458316643004461460e-128,6.014444998573364315e-02,1.514991637632094428e-02,3.155873681393384089e-02,1.790576137452511855e-95,8.000734472992588470e-03,1.511042117972706086e-34,1.021999641360322592e-01,2.427352739471816123e-01,1.256911348249496400e-184,4.993915747547372774e-02,4.295916667969559843e-02,2.226141001366889800e-58,9.270070268909066531e-73,7.949540466308458592e-03,1.682371104308697657e-02,1.134955048511441036e-02,7.293078453877115816e-222,0.000000000000000000e+00,0.000000000000000000e+00,5.310998892796319037e-228,1.676897898434992236e-239,4.531351419295156392e-226,4.539352663217087225e-212,5.703849636107148148e-217,1.028758866673828244e-157
9.295274290273786849e-03,2.925783792169818591e-64,9.408258633114317121e-03,1.705469118666229621e-225,6.175286698353846659e-57,3.253583576689768331e-02,6.482629139303705545e-02,6.353543463698829719e-02,5.984827371247824837e-52,6.042369499691326723e-02,1.703044187794900133e-01,5.397070569596742582e-37,6.672010026165034469e-02,4.625655047421037280e-02,1.146940787103240208e-72,4.876604496585877379e-31,6.323601333217103090e-03,6.747831638058110482e-02,5.887814919061788531e-63,1.558213354027118969e-01,9.560821121190882232e-02,4.257450998620507937e-02,1.070469360151933697e-01,1.039998159908732485e-220,1.697221138442829366e-28,1.841230437607194962e-03,0.000000000000000000e+00,6.218102175795551026e-163,1.869766960315937167e-165,1.563010597353005220e-56,1.119396929454108611e-247,4.211799618525142967e-184,1.993920217387363137e-241,2.327985536808955075e-204,2.389362224085522885e-237
1.075725645280605707e-139,1.558692404230893203e-68,9.045448896865401337e-101,7.829706086996048007e-223,2.939990814385735678e-130,2.148917099266222249e-154,5.258577020115275977e-100,5.543141772468181402e-100,1.652138598460227772e-02,1.510725101210210298e-42,1.631499418773662835e-01,1.227379366666784492e-123,1.630957235300183605e-01,1.773347826083085943e-01,2.545918136393285347e-02,1.073614690683275530e-01,9.140775624939689870e-02,2.116572705125352102e-02,8.365757412540865759e-03,7.294046663332603986e-02,1.731130951969487089e-02,2.430137149644670585e-69,3.166979434213848741e-31,3.730541991959848432e-167,1.330847501823444710e-02,7.306104678213302540e-117,7.838819276222395613e-236,0.000000000000000000e+00,1.013984799709560432e-259,9.159225327370179525e-57,1.657410541690651495e-02,3.070335522021717944e-02,4.183753339822511574e-02,2.509727223573566049e-02,8.365757411913154334e-03
