1.059791055007857641e-01,4.832623559490824977e-02,1.336186830238403388e-78,1.327420907079225089e-02,7.969931569056039333e-02,5.309683628325349847e-02,3.653400097753996267e-02,4.423257612744565551e-261,2.191263704620713682e-01,5.536528623553022741e-122,3.185810176884382727e-01,3.037814380089781535e-157,1.479465392006104721e-118,1.054715951253989425e-01,6.637104535396125445e-03,8.983314968042457260e-74,9.187696478572520738e-278,2.373340406698677503e-35,1.327420907085563422e-02,3.829953044812815393e-48
3.116242667326285867e-02,0.000000000000000000e+00,4.636888190208338784e-02,0.000000000000000000e+00,6.176222772630967500e-02,1.734289506683093216e-295,3.474181599360169626e-02,8.786182506609607756e-02,5.397835381202602950e-02,2.156880029575739481e-93,9.088349607061349374e-307,3.554947612497546539e-01,1.790533613654038125e-01,1.495763462114618192e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.810175079027984292e-27,4.215836671499428768e-94,0.000000000000000000e+00,0.000000000000000000e+00
1.151270835397525142e-22,0.000000000000000000e+00,8.666451462172850684e-25,0.000000000000000000e+00,2.534975612204688447e-26,0.000000000000000000e+00,2.149060886128766775e-13,2.046610683971184647e-02,7.434698936516728279e-143,1.249849361144802026e-197,0.000000000000000000e+00,6.293858567246172672e-36,1.780634522014810928e-01,1.434642142403929899e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.067644691228366582e-01,5.124175759536232083e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.470376766544220309e-95,2.266800788723194526e-73,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.981147575736813669e-321,1.484624483188292663e-44,3.951096741418310044e-78,4.829263759919249559e-60,2.086850582139482616e-02,1.779395475463967952e-11,0.000000000000000000e+00,9.593338481302123855e-01,3.719120756937680654e-71,1.043425291069741134e-02,3.749425208825311483e-39,0.000000000000000000e+00,3.984979969624939840e-03,1.274009395627966796e-240,5.378413150277131308e-03
6.884692071247596220e-38,5.007301384105358223e-03,2.696443136999255917e-175,1.542551567684288483e-44,7.139636808617832219e-130,1.288446390697590562e-38,1.817642912017530718e-86,1.418067488025591750e-156,6.708681372003605824e-56,8.933665374946927468e-51,1.659642113696253046e-24,2.275746786390371295e-265,9.707143913582757893e-115,1.136335028308047279e-01,0.000000000000000000e+00,6.130444929156617651e-01,0.000000000000000000e+00,2.579727636724462037e-01,4.236595809733104797e-174,1.034193919698210735e-02
