0.000000000000000000e+00,1.069350230020610089e-286,1.684641471524204238e-200,2.366573469857565421e-211,0.000000000000000000e+00,5.570954733993334218e-194,0.000000000000000000e+00,1.598712130445582426e-123,9.059706751469344127e-173,1.437800372285494288e-01,1.580946582980989612e-01,1.176382122779682377e-01,5.447034182082897937e-89,2.793735737741267446e-109,1.699218621793193440e-01,3.061669399822014868e-38,1.491469805096463097e-01,1.285180124779173810e-95,2.483473370311134187e-01,1.307091247530470755e-02,5.917485241429209384e-170
0.000000000000000000e+00,0.000000000000000000e+00,2.529480552432809145e-110,1.506764449243497986e-76,0.000000000000000000e+00,1.355714889013670741e-103,1.592869711967555906e-261,6.771613799668517337e-109,5.588756813550417241e-111,3.648417175026722432e-47,2.007601086523345157e-53,3.150306199464432372e-59,2.266211363710791513e-64,1.978794590870971981e-01,2.820689526360454904e-45,4.317370016448721093e-01,3.523944975327710227e-01,4.129536492297533215e-16,6.117997670864345931e-52,7.700767597863627314e-42,1.798904173525907660e-02
1.124897941105211172e-02,1.216914828552762423e-01,2.268047625299855990e-66,8.999183528850640545e-02,1.957111791429994624e-249,2.474775470432001578e-01,4.499591764423913065e-02,2.146187318923790666e-01,2.474775470431631319e-01,6.408828110349947737e-167,6.706742612624592703e-54,1.011976004044226474e-151,1.334196170790334037e-28,7.562523876876924250e-109,5.515391316092719206e-305,6.660495053882666935e-143,7.415225438835833498e-120,2.249795882218351764e-02,4.445782220717943540e-196,0.000000000000000000e+00,1.279480537800670320e-52
1.412599719921539746e-14,3.207652970765784237e-03,9.471223980361311802e-118,1.141747884463037979e-62,7.375053353479048255e-216,1.483718165875193015e-32,5.261191205533669995e-89,2.277292159617354539e-01,6.471001228127751268e-21,5.172266238723544196e-148,3.684410657902439379e-01,3.948735374675505184e-117,4.006220652772408131e-01,0.000000000000000000e+00,8.378365222175858896e-320,0.000000000000000000e+00,1.818499319537264824e-204,3.326233295837128400e-119,7.184520311644772217e-147,0.000000000000000000e+00,0.000000000000000000e+00
5.967653443547403185e-213,1.775607531034684494e-19,5.851461315082016890e-02,8.842230677721753199e-108,5.851461315063169466e-02,1.205837803201940657e-83,1.980888232080702891e-69,1.024099261793575004e-83,4.827593936618801002e-105,7.533812197149533073e-99,4.367290782531752194e-67,9.048210799820047900e-65,8.829707736985480393e-01,3.720879211107793392e-23,6.897901126701021037e-75,1.971509129118337804e-84,5.514724630487800563e-64,5.399614864130009376e-32,2.337655911397128632e-61,1.846961748068239589e-186,1.316290433130402941e-148
