0.000000000000000000e+00,0.000000000000000000e+00,4.043848870475304162e-185,1.000000000000000000e+00,1.809503903840360087e-183
4.909090909090901289e-01,1.203876726783254989e-289,5.090909090909095935e-01,6.826668158429876207e-139,6.723987425633711221e-135
1.720429024090178464e-227,1.000000000000000000e+00,1.408432474366545337e-271,9.369325784053628306e-192,3.039719433254965462e-193
9.211878020656680616e-100,1.883074025477439824e-71,1.003617151894437116e-269,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.317606776876645381e-93,1.000000000000000000e+00,0.000000000000000000e+00
