2.825800179056798710e-180,7.424568785807582338e-02,3.225708930857457135e-02,1.992836537266550606e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.986463064925694494e-02,1.831916364276007586e-318,1.360494320166639732e-37,7.546672655922361818e-06,6.852053044227146561e-01,4.383525694905830675e-48,0.000000000000000000e+00,7.127436221826270888e-52,1.719188979199980208e-307,1.484913757160567227e-01,0.000000000000000000e+00
1.313236283425345808e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.681986488735539326e-02,1.366562055203436884e-124,1.976767188356477668e-235,1.408415571571996896e-229,0.000000000000000000e+00,7.323962806550606599e-26,7.253795650732212108e-01,6.715894391719150203e-02,8.231662830314287113e-240,4.866837243903136572e-81,3.910224728715576208e-313,6.071039878530266887e-02,9.055350979667550759e-02,0.000000000000000000e+00,9.377717540240094671e-03
3.822049179652217687e-02,3.295067792097479053e-56,3.960045345482894608e-02,9.373153868871842654e-189,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.242559891872512368e-02,5.015275192903868907e-318,2.399773388277098018e-01,7.569120124027005347e-02,1.140354793379058792e-46,3.975326246137749312e-123,0.000000000000000000e+00,5.740849157618560517e-01,2.487945324647967822e-282,8.825537224959350251e-14,0.000000000000000000e+00
3.249828097209715153e-84,0.000000000000000000e+00,0.000000000000000000e+00,3.017383125203643504e-02,4.348918214773463825e-02,2.899278809850129937e-02,2.609350928857503416e-01,9.399977862200424730e-160,1.594603345415857298e-01,2.355084207656064077e-01,6.409655027232678826e-02,3.685301577124214245e-02,1.404907842652163286e-01,1.612812445175827330e-51,4.671814319203634957e-100,3.946972488132372780e-237,0.000000000000000000e+00,4.190481111120487549e-265
1.030124001906147224e-01,1.191310813184987768e-286,0.000000000000000000e+00,1.075730930217310807e-73,3.568912441068269124e-285,0.000000000000000000e+00,0.000000000000000000e+00,6.296161620649323720e-02,3.216681543328675500e-56,2.315212951817644295e-40,8.697065496062121580e-254,1.672352752359264109e-70,6.151049843021527685e-01,2.098720540223678738e-02,1.080050417091711797e-02,1.761578301261061685e-01,1.432919038446221639e-149,1.097545960147923785e-02
