2.547197530976901664e-72,1.086875224929699912e-66,2.099053580808198649e-01,1.096678986050611852e-63,7.550700875544306655e-68,7.666597048713795546e-72,3.840418612177651791e-01,2.707018538009577438e-02,1.450602798396083845e-25,2.496235287412358876e-62,9.651493870423901638e-98,8.196930731276965026e-38,3.789825953213192267e-01,3.877284781079212243e-107,1.652001714481452136e-108,7.515961132120907819e-256,1.343083407122344814e-126
6.629633616547746069e-162,1.516776833358622623e-01,7.588126200464627727e-09,0.000000000000000000e+00,3.021367352810401199e-91,2.883099321190842890e-01,1.211452518719413757e-01,0.000000000000000000e+00,6.206041522272670435e-62,2.457682144633315938e-199,1.047303189523021417e-68,5.146163910900181995e-59,8.437733233140986538e-239,4.388671250849858763e-01,2.042336584609203495e-84,4.264980078522240965e-245,1.305670046529172100e-59
6.542295086188947218e-19,1.458953303692830609e-149,3.543086111149315598e-02,1.869041233454784254e-46,3.327851713955898294e-01,5.537472729557637446e-02,1.986015230717960017e-02,2.630759410724747174e-118,1.221803631647564586e-01,2.218567809303604102e-02,7.767732754350354253e-45,3.670297390723489817e-01,1.282793519069451193e-37,1.182283373932520656e-02,1.033549864726004884e-162,1.777778683650614731e-31,3.333047382069431741e-02
1.750304652926357174e-02,3.039070349519279122e-168,1.434109686043919148e-41,1.828898163292910217e-01,3.857108553879689214e-24,9.139114794803801981e-88,3.394411174792292263e-01,0.000000000000000000e+00,4.862122087264711827e-13,1.246290214435194068e-80,3.762288720585522106e-01,1.561199732900252039e-02,3.875676032490553216e-27,1.478773153627410680e-75,6.561921722672373085e-61,3.420262473259617908e-02,3.412252554157880341e-02
2.349329817927133315e-02,0.000000000000000000e+00,1.755723660937686947e-01,1.276424276064423990e-01,6.529185615453530656e-288,3.662197731768275045e-32,1.861396734059161662e-48,0.000000000000000000e+00,2.642979899287354884e-01,1.543008466162913888e-182,1.840316835148331859e-112,2.644813955773246504e-170,9.398873704385920520e-50,3.505993167843187959e-57,3.849354524157948543e-01,0.000000000000000000e+00,2.405846577598718186e-02
